step,split,matmul,mae,rmse,max_abs
0,eval,model.layers.15.self_attn.o_proj,0.006193338893353939,0.009309450164437294,0.11645877361297607
0,eval,model.layers.15.mlp.gate_proj,0.03181610628962517,0.04367533326148987,0.3453770875930786
0,eval,model.layers.15.mlp.up_proj,0.032053180038928986,0.043468233197927475,0.3063361644744873
0,eval,model.layers.15.mlp.down_proj,0.018588615581393242,0.02552853897213936,0.12598782777786255
0,eval,model.layers.16.self_attn.q_proj,0.044041190296411514,0.06993900239467621,0.7161884307861328
0,eval,model.layers.16.self_attn.k_proj,0.05223257839679718,0.07727164030075073,0.3784191608428955
0,eval,model.layers.16.self_attn.v_proj,0.031848207116127014,0.043648023158311844,0.2015763521194458
0,eval,model.layers.16.self_attn.o_proj,0.0034938929602503777,0.00543665187433362,0.06592178344726562
0,eval,model.layers.16.mlp.gate_proj,0.03758002072572708,0.05032264068722725,0.42808079719543457
0,eval,model.layers.16.mlp.up_proj,0.032382238656282425,0.043453168123960495,0.26748478412628174
0,eval,model.layers.16.mlp.down_proj,0.02268967591226101,0.030557431280612946,0.2456674575805664
